study_hrs,distraction_hrs,sleep_hrs,stress_level,source,is_productive,strategy_type,switching_intensity
6.14,6.279999999999999,5.72,7,kaggle_20k,0,1,5.651323275862068
2.54,9.92,4.0,6,kaggle_20k,0,1,8.926931034482758
9.72,9.25,8.42,2,kaggle_20k,0,1,8.32400323275862
7.5,3.09,6.93,6,kaggle_20k,0,1,2.7806670258620687
7.2,12.54,9.4,8,kaggle_20k,0,1,11.28464870689655
3.04,3.03,9.55,2,kaggle_20k,1,1,2.72667349137931
3.48,6.21,8.99,10,kaggle_20k,0,1,5.588330818965517
6.85,7.15,6.95,1,kaggle_20k,0,1,6.43422952586207
6.14,10.42,4.56,7,kaggle_20k,0,1,9.376877155172414
6.65,4.73,6.0,8,kaggle_20k,0,1,4.2564903017241384
8.85,4.48,6.38,6,kaggle_20k,0,1,4.03151724137931
2.02,7.11,9.83,3,kaggle_20k,0,1,6.398233836206897
1.61,10.13,4.77,4,kaggle_20k,0,1,9.115908405172414
5.86,5.130000000000001,6.04,4,kaggle_20k,0,1,4.616447198275862
5.25,9.88,6.94,2,kaggle_20k,0,1,8.890935344827588
4.33,6.92,5.74,2,kaggle_20k,0,1,6.2272543103448275
9.09,9.2,3.84,5,kaggle_20k,0,1,8.279008620689655
5.8,9.4,9.23,7,kaggle_20k,0,1,8.458987068965518
5.89,6.460000000000001,8.61,4,kaggle_20k,0,1,5.813303879310346
3.98,8.24,4.8,2,kaggle_20k,0,1,7.4151120689655174
3.77,6.130000000000001,6.13,9,kaggle_20k,0,1,5.516339439655173
9.88,7.0600000000000005,8.15,7,kaggle_20k,0,1,6.353239224137932
6.42,4.76,9.81,2,kaggle_20k,0,1,4.283487068965517
8.34,5.96,4.17,7,kaggle_20k,0,1,5.3633577586206895
4.75,7.53,7.47,10,kaggle_20k,0,1,6.776188577586207
2.32,6.140000000000001,8.72,9,kaggle_20k,0,1,5.5253383620689664
3.59,10.29,3.18,8,kaggle_20k,0,1,9.259891163793103
3.79,3.0700000000000003,8.68,10,kaggle_20k,0,1,2.7626691810344832
5.87,6.78,8.53,3,kaggle_20k,0,1,6.101269396551724
1.97,5.53,9.46,1,kaggle_20k,0,1,4.976404094827586
4.18,6.890000000000001,3.59,4,kaggle_20k,0,1,6.200257543103449
1.46,9.27,3.87,10,kaggle_20k,0,1,8.342001077586206
5.22,5.8500000000000005,6.63,8,kaggle_20k,0,1,5.264369612068966
9.5,4.12,9.1,1,kaggle_20k,0,1,3.7075560344827587
3.72,7.07,9.12,3,kaggle_20k,0,1,6.362238146551724
0.97,5.779999999999999,7.9,3,kaggle_20k,0,1,5.2013771551724135
6.28,12.49,6.14,1,kaggle_20k,0,1,11.239654094827586
6.53,5.63,4.62,1,kaggle_20k,0,1,5.066393318965517
5.06,5.0,6.32,4,kaggle_20k,0,1,4.499461206896552
4.27,10.72,4.52,6,kaggle_20k,0,1,9.646844827586207
8.98,5.01,8.41,1,kaggle_20k,0,1,4.508460129310345
9.42,4.67,5.95,10,kaggle_20k,0,1,4.202496767241379
6.9,6.22,6.78,4,kaggle_20k,0,1,5.59732974137931
5.26,2.64,7.77,9,kaggle_20k,1,1,2.3757155172413795
1.14,3.53,6.68,7,kaggle_20k,0,1,3.1766196120689654
3.36,6.62,8.29,8,kaggle_20k,0,1,5.957286637931035
3.21,7.029999999999999,8.5,2,kaggle_20k,0,1,6.326242456896551
1.05,8.25,4.7,5,kaggle_20k,0,1,7.42411099137931
8.51,8.3,5.09,8,kaggle_20k,0,1,7.469105603448276
8.74,4.02,3.42,5,kaggle_20k,0,1,3.6175668103448273
9.17,4.75,3.62,2,kaggle_20k,0,1,4.274488146551724
7.55,6.91,8.81,2,kaggle_20k,0,1,6.218255387931035
7.25,6.0600000000000005,4.5,4,kaggle_20k,0,1,5.453346982758621
5.04,8.83,8.84,7,kaggle_20k,0,1,7.946048491379311
8.65,4.61,9.9,8,kaggle_20k,0,1,4.148503232758621
5.35,4.49,4.7,6,kaggle_20k,0,1,4.040516163793104
0.78,5.61,6.22,4,kaggle_20k,0,1,5.048395474137931
6.06,9.05,6.76,10,kaggle_20k,0,1,8.14402478448276
4.21,7.49,9.6,5,kaggle_20k,0,1,6.740192887931035
5.45,6.970000000000001,4.25,6,kaggle_20k,0,1,6.272248922413794
4.69,3.05,8.85,10,kaggle_20k,1,1,2.7446713362068964
5.22,7.85,9.7,8,kaggle_20k,0,1,7.064154094827586
1.53,11.21,6.88,4,kaggle_20k,0,1,10.08779202586207
0.64,8.69,4.07,9,kaggle_20k,0,1,7.820063577586207
3.73,6.03,5.34,9,kaggle_20k,0,1,5.426350215517242
2.92,7.76,9.71,4,kaggle_20k,0,1,6.983163793103448
2.88,7.49,4.18,2,kaggle_20k,0,1,6.740192887931035
9.4,10.15,6.41,4,kaggle_20k,0,1,9.13390625
8.28,5.359999999999999,4.33,7,kaggle_20k,0,1,4.823422413793103
0.63,7.63,9.33,5,kaggle_20k,0,1,6.866177801724138
0.58,6.37,7.13,5,kaggle_20k,0,1,5.732313577586207
7.88,8.17,9.46,9,kaggle_20k,0,1,7.352119612068965
9.86,6.1,9.62,4,kaggle_20k,0,1,5.489342672413793
4.92,4.52,6.42,10,kaggle_20k,0,1,4.067512931034482
4.61,5.81,9.56,8,kaggle_20k,0,1,5.228373922413793
3.12,5.85,3.0,9,kaggle_20k,0,1,5.264369612068966
6.83,7.99,4.34,4,kaggle_20k,0,1,7.19013900862069
4.98,1.26,8.14,3,kaggle_20k,0,1,1.133864224137931
2.09,8.88,6.69,9,kaggle_20k,0,1,7.991043103448277
5.07,7.0600000000000005,9.94,4,kaggle_20k,0,1,6.353239224137932
4.08,11.67,8.49,1,kaggle_20k,0,1,10.501742456896551
8.95,4.279999999999999,7.65,3,kaggle_20k,0,1,3.8515387931034475
7.83,2.51,9.39,2,kaggle_20k,1,1,2.2587295258620688
7.16,8.18,5.36,7,kaggle_20k,0,1,7.361118534482759
3.61,6.22,4.17,2,kaggle_20k,0,1,5.59732974137931
1.83,7.84,6.83,4,kaggle_20k,0,1,7.055155172413793
8.71,4.32,4.67,2,kaggle_20k,0,1,3.887534482758621
3.76,7.96,4.63,6,kaggle_20k,0,1,7.16314224137931
6.13,6.23,5.14,5,kaggle_20k,0,1,5.606328663793104
6.11,9.31,7.73,6,kaggle_20k,0,1,8.37799676724138
9.32,7.35,3.17,10,kaggle_20k,0,1,6.614207974137931
2.13,9.49,8.95,8,kaggle_20k,0,1,8.539977370689655
7.83,10.58,7.28,4,kaggle_20k,0,1,9.520859913793103
4.89,6.57,5.13,9,kaggle_20k,0,1,5.912292025862069
2.16,8.44,3.79,9,kaggle_20k,0,1,7.5950905172413785
8.44,5.16,8.53,7,kaggle_20k,0,1,4.643443965517242
8.29,10.37,6.06,5,kaggle_20k,0,1,9.331882543103447
0.88,5.73,6.05,3,kaggle_20k,0,1,5.156382543103448
7.24,8.55,6.29,3,kaggle_20k,0,1,7.694078663793104
1.96,5.61,5.9,7,kaggle_20k,0,1,5.048395474137931
6.3,8.57,6.59,7,kaggle_20k,0,1,7.71207650862069
6.62,4.98,7.41,7,kaggle_20k,0,1,4.481463362068966
6.82,5.43,6.02,3,kaggle_20k,0,1,4.886414870689655
1.64,9.13,9.81,2,kaggle_20k,0,1,8.216016163793103
6.18,7.359999999999999,5.78,4,kaggle_20k,0,1,6.623206896551723
1.45,7.48,4.5,9,kaggle_20k,0,1,6.7311939655172415
7.58,9.78,9.86,1,kaggle_20k,0,1,8.800946120689655
1.11,3.07,5.07,6,kaggle_20k,0,1,2.762669181034483
7.7,10.76,7.35,7,kaggle_20k,0,1,9.68284051724138
8.89,8.27,8.8,1,kaggle_20k,0,1,7.442108836206896
3.34,6.17,3.03,2,kaggle_20k,0,1,5.552335129310345
7.89,8.65,4.98,10,kaggle_20k,0,1,7.784067887931035
4.47,8.66,6.72,8,kaggle_20k,0,1,7.793066810344827
8.08,11.39,6.19,9,kaggle_20k,0,1,10.249772629310346
7.02,9.19,3.51,10,kaggle_20k,0,1,8.270009698275862
3.25,10.84,6.13,1,kaggle_20k,0,1,9.754831896551725
2.34,7.27,3.74,8,kaggle_20k,0,1,6.542216594827586
9.19,8.17,4.75,2,kaggle_20k,0,1,7.352119612068965
8.47,3.93,8.24,6,kaggle_20k,0,1,3.5365765086206897
6.77,3.43,4.25,8,kaggle_20k,0,1,3.086630387931035
3.82,8.34,7.66,6,kaggle_20k,0,1,7.505101293103448
5.35,8.48,9.81,5,kaggle_20k,0,1,7.631086206896552
5.8,8.6,4.73,4,kaggle_20k,0,1,7.739073275862069
1.32,11.99,4.82,9,kaggle_20k,0,1,10.789707974137931
9.74,4.71,9.67,4,kaggle_20k,0,1,4.238492456896552
1.37,6.92,7.66,6,kaggle_20k,0,1,6.2272543103448275
7.36,3.68,8.39,10,kaggle_20k,0,1,3.311603448275862
5.18,9.53,8.54,2,kaggle_20k,0,1,8.575973060344827
7.72,4.17,8.11,6,kaggle_20k,0,1,3.752550646551724
2.98,6.24,9.84,8,kaggle_20k,0,1,5.615327586206897
4.25,7.83,4.92,8,kaggle_20k,0,1,7.04615625
5.49,2.86,6.63,2,kaggle_20k,1,1,2.5736918103448274
1.65,5.24,7.65,9,kaggle_20k,0,1,4.715435344827586
8.59,9.27,7.95,10,kaggle_20k,0,1,8.342001077586206
9.92,8.24,4.35,2,kaggle_20k,0,1,7.4151120689655174
4.47,0.41,9.13,3,kaggle_20k,0,1,0.3689558189655172
4.08,3.88,8.7,1,kaggle_20k,0,1,3.491581896551724
6.14,4.23,4.85,5,kaggle_20k,0,1,3.806544181034483
7.04,11.31,6.81,4,kaggle_20k,0,1,10.17778125
8.75,8.44,5.06,2,kaggle_20k,0,1,7.5950905172413785
4.04,4.5600000000000005,5.56,1,kaggle_20k,0,1,4.103508620689656
7.77,9.27,6.73,8,kaggle_20k,0,1,8.342001077586206
2.78,2.98,6.78,5,kaggle_20k,0,1,2.6816788793103448
6.96,6.99,6.72,5,kaggle_20k,0,1,6.2902467672413795
4.93,7.42,6.81,1,kaggle_20k,0,1,6.677200431034483
6.79,11.1,7.45,8,kaggle_20k,0,1,9.988803879310344
4.11,3.3,3.11,10,kaggle_20k,0,1,2.969644396551724
3.3,2.14,3.98,1,kaggle_20k,0,1,1.9257693965517242
5.12,7.08,6.29,5,kaggle_20k,0,1,6.371237068965518
9.0,7.48,7.96,1,kaggle_20k,0,1,6.7311939655172415
6.91,3.3000000000000003,6.56,9,kaggle_20k,1,1,2.9696443965517245
6.31,12.61,7.4,9,kaggle_20k,0,1,11.347641163793103
7.34,5.12,9.79,9,kaggle_20k,0,1,4.607448275862069
7.43,6.33,8.11,2,kaggle_20k,0,1,5.696317887931034
3.3,5.970000000000001,9.58,1,kaggle_20k,0,1,5.372356681034483
2.71,4.92,3.13,3,kaggle_20k,0,1,4.427469827586207
5.34,5.18,6.13,3,kaggle_20k,0,1,4.661441810344828
1.9,5.859999999999999,5.48,8,kaggle_20k,0,1,5.273368534482758
5.01,4.97,7.94,9,kaggle_20k,0,1,4.472464439655172
7.08,7.78,9.51,4,kaggle_20k,0,1,7.001161637931035
0.57,8.16,3.28,3,kaggle_20k,0,1,7.343120689655173
1.56,8.05,3.4,4,kaggle_20k,0,1,7.244132543103449
9.64,3.15,7.71,10,kaggle_20k,1,1,2.8346605603448274
9.32,4.720000000000001,5.42,8,kaggle_20k,0,1,4.247491379310345
4.47,9.010000000000002,4.42,7,kaggle_20k,0,1,8.108029094827588
6.11,1.88,9.68,7,kaggle_20k,0,1,1.6917974137931033
1.98,8.440000000000001,3.1,2,kaggle_20k,0,1,7.59509051724138
3.64,9.48,4.92,9,kaggle_20k,0,1,8.530978448275862
8.03,3.67,5.32,9,kaggle_20k,0,1,3.302604525862069
8.63,2.95,8.48,10,kaggle_20k,1,1,2.654682112068966
4.35,11.07,6.93,3,kaggle_20k,0,1,9.961807112068966
3.46,5.54,5.3,10,kaggle_20k,0,1,4.98540301724138
6.98,7.109999999999999,4.19,5,kaggle_20k,0,1,6.398233836206896
7.32,5.19,4.53,6,kaggle_20k,0,1,4.670440732758621
9.85,3.05,3.27,2,kaggle_20k,1,1,2.7446713362068964
7.12,2.1,8.86,5,kaggle_20k,1,1,1.8897737068965519
2.78,4.67,3.82,4,kaggle_20k,0,1,4.202496767241379
1.07,0.75,8.76,2,kaggle_20k,1,1,0.6749191810344828
2.95,7.25,3.97,2,kaggle_20k,0,1,6.52421875
2.65,7.449999999999999,9.34,2,kaggle_20k,0,1,6.704197198275861
1.38,9.75,7.75,1,kaggle_20k,0,1,8.773949353448275
4.72,8.86,5.46,6,kaggle_20k,0,1,7.973045258620689
3.24,11.14,5.75,8,kaggle_20k,0,1,10.024799568965518
9.29,12.46,4.99,7,kaggle_20k,0,1,11.212657327586207
4.34,6.949999999999999,4.48,5,kaggle_20k,0,1,6.254251077586206
8.83,6.33,9.38,8,kaggle_20k,0,1,5.696317887931034
3.41,11.15,4.29,2,kaggle_20k,0,1,10.033798491379311
8.4,9.89,4.23,1,kaggle_20k,0,1,8.89993426724138
4.82,7.56,5.52,8,kaggle_20k,0,1,6.803185344827586
0.81,2.55,9.89,2,kaggle_20k,0,1,2.294725215517241
5.13,9.55,6.25,8,kaggle_20k,0,1,8.593970905172414
2.65,8.9,5.49,6,kaggle_20k,0,1,8.009040948275862
3.42,2.72,9.99,5,kaggle_20k,1,1,2.447706896551724
7.0,6.73,8.18,10,kaggle_20k,0,1,6.056274784482759
5.53,5.79,9.61,2,kaggle_20k,0,1,5.210376077586207
8.94,7.300000000000001,4.74,2,kaggle_20k,0,1,6.569213362068966
9.39,9.19,8.28,4,kaggle_20k,0,1,8.270009698275862
7.06,7.81,9.23,10,kaggle_20k,0,1,7.028158405172413
8.7,10.55,6.71,10,kaggle_20k,0,1,9.493863146551725
2.35,10.35,5.97,1,kaggle_20k,0,1,9.313884698275862
1.25,8.48,5.07,6,kaggle_20k,0,1,7.631086206896552
3.66,4.99,6.97,5,kaggle_20k,0,1,4.490462284482759
3.59,4.390000000000001,4.34,1,kaggle_20k,0,1,3.9505269396551728
6.82,2.47,6.02,3,kaggle_20k,1,1,2.222733836206897
8.48,7.380000000000001,7.78,10,kaggle_20k,0,1,6.641204741379311
3.32,2.52,7.57,7,kaggle_20k,0,1,2.267728448275862
4.54,6.71,7.9,1,kaggle_20k,0,1,6.038276939655172
1.5,7.72,7.11,9,kaggle_20k,0,1,6.947168103448275
4.42,3.14,3.02,6,kaggle_20k,0,1,2.8256616379310344
2.54,9.67,3.19,4,kaggle_20k,0,1,8.701957974137931
4.13,10.35,7.06,10,kaggle_20k,0,1,9.313884698275862
3.03,11.78,9.76,7,kaggle_20k,0,1,10.600730603448275
8.18,6.0600000000000005,4.36,7,kaggle_20k,0,1,5.453346982758621
0.54,5.73,8.02,10,kaggle_20k,0,1,5.156382543103448
3.72,3.56,6.03,10,kaggle_20k,0,1,3.2036163793103447
9.71,2.94,3.97,3,kaggle_20k,1,1,2.6456831896551725
6.95,8.76,3.23,5,kaggle_20k,0,1,7.883056034482759
7.84,6.859999999999999,7.99,10,kaggle_20k,0,1,6.173260775862069
8.67,4.76,4.01,6,kaggle_20k,0,1,4.283487068965517
3.94,8.2,5.09,9,kaggle_20k,0,1,7.379116379310344
1.13,9.6,5.81,4,kaggle_20k,0,1,8.63896551724138
4.4,8.76,7.94,5,kaggle_20k,0,1,7.883056034482759
6.7,9.01,5.71,4,kaggle_20k,0,1,8.108029094827586
4.02,3.3,5.7,3,kaggle_20k,0,1,2.969644396551724
4.76,5.8100000000000005,8.56,6,kaggle_20k,0,1,5.228373922413794
8.34,11.01,3.05,1,kaggle_20k,0,1,9.907813577586207
0.84,11.03,8.28,9,kaggle_20k,0,1,9.925811422413792
3.68,3.99,6.65,2,kaggle_20k,0,1,3.5905700431034484
5.14,3.41,6.79,1,kaggle_20k,0,1,3.0686325431034485
3.34,12.760000000000002,5.42,9,kaggle_20k,0,1,11.482625
4.74,9.8,3.65,3,kaggle_20k,0,1,8.818943965517242
4.32,7.76,3.64,7,kaggle_20k,0,1,6.983163793103448
9.28,9.59,5.39,3,kaggle_20k,0,1,8.629966594827586
5.18,7.540000000000001,8.04,6,kaggle_20k,0,1,6.785187500000001
5.03,7.23,9.24,5,kaggle_20k,0,1,6.506220905172414
2.92,6.7700000000000005,8.69,3,kaggle_20k,0,1,6.092270474137932
0.94,5.84,8.59,10,kaggle_20k,0,1,5.255370689655172
3.35,10.42,3.04,5,kaggle_20k,0,1,9.376877155172414
0.76,5.95,4.34,10,kaggle_20k,0,1,5.354358836206897
8.35,7.869999999999999,9.62,6,kaggle_20k,0,1,7.082151939655172
2.44,4.3,9.09,1,kaggle_20k,0,1,3.8695366379310343
9.16,3.87,3.89,4,kaggle_20k,0,1,3.482582974137931
8.92,3.42,7.45,7,kaggle_20k,0,1,3.0776314655172414
6.81,7.220000000000001,6.03,7,kaggle_20k,0,1,6.497221982758621
8.69,1.23,3.05,2,kaggle_20k,1,1,1.1068674568965517
8.84,4.0200000000000005,8.6,4,kaggle_20k,0,1,3.617566810344828
7.88,8.350000000000001,9.6,3,kaggle_20k,0,1,7.514100215517242
5.33,8.780000000000001,9.45,9,kaggle_20k,0,1,7.9010538793103455
9.53,4.06,5.69,8,kaggle_20k,0,1,3.6535624999999996
8.27,8.04,8.51,2,kaggle_20k,0,1,7.235133620689655
1.71,4.43,6.49,5,kaggle_20k,0,1,3.9865226293103446
4.49,8.32,9.86,3,kaggle_20k,0,1,7.487103448275862
5.63,6.78,9.74,10,kaggle_20k,0,1,6.101269396551724
5.53,5.720000000000001,8.41,8,kaggle_20k,0,1,5.147383620689656
4.11,3.83,6.3,10,kaggle_20k,0,1,3.4465872844827588
5.55,5.11,9.31,1,kaggle_20k,0,1,4.598449353448276
1.38,4.89,4.57,3,kaggle_20k,0,1,4.400473060344828
6.72,6.57,4.5,9,kaggle_20k,0,1,5.912292025862069
5.23,8.55,6.91,8,kaggle_20k,0,1,7.694078663793104
7.98,3.62,8.73,10,kaggle_20k,0,1,3.2576099137931034
7.09,2.75,3.43,7,kaggle_20k,0,1,2.4747036637931035
1.57,10.17,8.49,5,kaggle_20k,0,1,9.151904094827586
3.83,6.9,9.65,1,kaggle_20k,0,1,6.2092564655172415
7.49,6.89,6.82,10,kaggle_20k,0,1,6.200257543103448
3.7,9.33,4.49,2,kaggle_20k,0,1,8.395994612068966
5.89,7.789999999999999,7.42,9,kaggle_20k,0,1,7.0101605603448265
9.63,5.83,4.38,9,kaggle_20k,0,1,5.24637176724138
1.26,12.29,5.73,9,kaggle_20k,0,1,11.059675646551723
2.31,5.84,7.9,6,kaggle_20k,0,1,5.255370689655172
5.07,9.19,5.67,1,kaggle_20k,0,1,8.270009698275862
7.52,7.229999999999999,6.39,5,kaggle_20k,0,1,6.5062209051724125
3.64,8.82,6.82,4,kaggle_20k,0,1,7.937049568965517
1.62,2.92,5.38,9,kaggle_20k,0,1,2.627685344827586
3.5,6.5,3.53,2,kaggle_20k,0,1,5.849299568965518
6.62,10.16,6.58,2,kaggle_20k,0,1,9.142905172413792
8.03,6.5600000000000005,6.41,9,kaggle_20k,0,1,5.903293103448276
9.78,4.96,5.99,4,kaggle_20k,0,1,4.463465517241379
7.73,8.399999999999999,4.29,5,kaggle_20k,0,1,7.559094827586206
5.18,10.76,3.37,10,kaggle_20k,0,1,9.68284051724138
3.28,3.58,8.79,6,kaggle_20k,0,1,3.221614224137931
9.31,7.54,6.73,2,kaggle_20k,0,1,6.7851875
5.57,9.3,9.86,1,kaggle_20k,0,1,8.368997844827588
7.04,8.81,9.84,9,kaggle_20k,0,1,7.928050646551725
4.99,2.58,7.06,3,kaggle_20k,1,1,2.321721982758621
2.8,4.28,6.43,8,kaggle_20k,0,1,3.8515387931034484
5.7,7.26,4.31,7,kaggle_20k,0,1,6.533217672413793
8.48,6.33,5.66,8,kaggle_20k,0,1,5.696317887931034
4.14,11.35,8.5,2,kaggle_20k,0,1,10.213776939655173
6.85,12.33,9.74,9,kaggle_20k,0,1,11.095671336206896
0.9,6.029999999999999,7.2,4,kaggle_20k,0,1,5.426350215517241
9.4,4.38,7.32,4,kaggle_20k,0,1,3.9415280172413794
9.71,3.23,9.6,5,kaggle_20k,1,1,2.9066519396551724
4.17,6.91,3.89,2,kaggle_20k,0,1,6.218255387931035
5.23,7.25,7.28,5,kaggle_20k,0,1,6.52421875
2.03,7.25,7.1,5,kaggle_20k,0,1,6.52421875
2.36,9.2,4.44,10,kaggle_20k,0,1,8.279008620689655
6.22,5.39,8.42,10,kaggle_20k,0,1,4.850419181034482
6.46,5.36,3.83,5,kaggle_20k,0,1,4.823422413793104
3.75,11.510000000000002,3.44,9,kaggle_20k,0,1,10.357759698275864
4.05,10.27,6.4,7,kaggle_20k,0,1,9.241893318965516
5.31,5.71,5.1,3,kaggle_20k,0,1,5.138384698275862
9.43,10.21,6.05,1,kaggle_20k,0,1,9.18789978448276
1.92,6.15,3.79,6,kaggle_20k,0,1,5.534337284482759
5.74,1.6,6.17,3,kaggle_20k,0,1,1.4398275862068965
1.05,4.92,6.08,1,kaggle_20k,0,1,4.427469827586207
4.85,9.72,9.77,8,kaggle_20k,0,1,8.746952586206897
4.27,6.73,8.06,8,kaggle_20k,0,1,6.056274784482759
2.06,12.12,9.44,6,kaggle_20k,0,1,10.90669396551724
2.06,2.73,8.47,7,kaggle_20k,0,1,2.456705818965517
4.78,6.88,8.51,8,kaggle_20k,0,1,6.191258620689655
1.7,10.16,9.06,9,kaggle_20k,0,1,9.142905172413792
3.3,5.41,4.79,5,kaggle_20k,0,1,4.868417025862069
1.18,8.82,5.99,1,kaggle_20k,0,1,7.937049568965517
3.32,6.970000000000001,9.13,2,kaggle_20k,0,1,6.272248922413794
5.57,1.28,3.47,2,kaggle_20k,0,1,1.1518620689655172
7.57,7.18,3.39,5,kaggle_20k,0,1,6.461226293103448
8.39,3.09,7.54,1,kaggle_20k,1,1,2.7806670258620687
3.71,3.45,9.37,5,kaggle_20k,0,1,3.1046282327586208
9.42,11.68,8.56,3,kaggle_20k,0,1,10.510741379310344
2.79,2.74,8.59,7,kaggle_20k,0,1,2.4657047413793105
1.27,9.59,5.52,9,kaggle_20k,0,1,8.629966594827586
9.29,3.61,7.14,4,kaggle_20k,0,1,3.2486109913793104
5.63,3.81,8.4,6,kaggle_20k,0,1,3.4285894396551724
3.84,6.43,8.56,8,kaggle_20k,0,1,5.7863071120689655
9.03,5.57,7.06,4,kaggle_20k,0,1,5.012399784482759
7.87,4.03,8.6,4,kaggle_20k,0,1,3.6265657327586207
8.41,11.3,3.19,3,kaggle_20k,0,1,10.168782327586207
3.28,8.91,9.6,8,kaggle_20k,0,1,8.018039870689655
8.8,11.28,9.09,7,kaggle_20k,0,1,10.15078448275862
6.67,7.68,3.36,6,kaggle_20k,0,1,6.911172413793103
7.51,7.06,5.94,5,kaggle_20k,0,1,6.353239224137931
3.47,8.42,9.44,9,kaggle_20k,0,1,7.577092672413793
2.83,6.08,6.59,8,kaggle_20k,0,1,5.471344827586207
4.38,6.66,3.64,1,kaggle_20k,0,1,5.993282327586207
5.96,12.04,9.77,4,kaggle_20k,0,1,10.834702586206896
6.83,5.22,5.51,5,kaggle_20k,0,1,4.6974374999999995
5.23,11.36,6.61,1,kaggle_20k,0,1,10.222775862068964
7.14,7.140000000000001,7.42,1,kaggle_20k,0,1,6.425230603448276
7.23,7.32,8.83,9,kaggle_20k,0,1,6.587211206896552
6.83,7.08,9.11,3,kaggle_20k,0,1,6.371237068965518
2.89,8.190000000000001,7.57,8,kaggle_20k,0,1,7.370117456896553
4.74,6.66,9.64,7,kaggle_20k,0,1,5.993282327586207
7.77,6.66,4.53,4,kaggle_20k,0,1,5.993282327586207
8.93,7.8,9.33,2,kaggle_20k,0,1,7.019159482758621
5.26,6.640000000000001,4.33,1,kaggle_20k,0,1,5.975284482758621
9.87,11.05,9.26,10,kaggle_20k,0,1,9.94380926724138
2.16,7.65,4.51,6,kaggle_20k,0,1,6.884175646551724
2.63,2.72,8.03,4,kaggle_20k,0,1,2.447706896551724
4.88,8.59,8.72,2,kaggle_20k,0,1,7.730074353448276
5.33,5.58,5.73,6,kaggle_20k,0,1,5.0213987068965515
4.53,7.58,3.79,3,kaggle_20k,0,1,6.821183189655173
4.59,4.16,5.54,5,kaggle_20k,0,1,3.743551724137931
5.13,7.2,3.43,6,kaggle_20k,0,1,6.479224137931035
3.54,10.31,7.62,7,kaggle_20k,0,1,9.27788900862069
1.74,1.85,7.88,3,kaggle_20k,0,1,1.6648006465517242
9.58,1.19,4.88,9,kaggle_20k,0,1,1.0708717672413792
8.05,9.71,7.56,8,kaggle_20k,0,1,8.737953663793105
8.24,8.36,3.41,7,kaggle_20k,0,1,7.523099137931034
3.97,10.02,3.22,1,kaggle_20k,0,1,9.01692025862069
4.34,4.88,5.86,2,kaggle_20k,0,1,4.391474137931034
9.39,6.699999999999999,6.39,9,kaggle_20k,0,1,6.029278017241379
9.74,4.199999999999999,3.13,3,kaggle_20k,0,1,3.779547413793103
9.45,1.44,7.13,1,kaggle_20k,1,1,1.295844827586207
6.6,5.859999999999999,8.83,6,kaggle_20k,0,1,5.273368534482758
2.81,2.81,5.87,9,kaggle_20k,0,1,2.528697198275862
6.25,6.949999999999999,8.23,7,kaggle_20k,0,1,6.254251077586206
6.1,2.5700000000000003,4.06,1,kaggle_20k,1,1,2.312723060344828
9.13,10.43,6.71,10,kaggle_20k,0,1,9.385876077586207
3.46,6.43,8.52,6,kaggle_20k,0,1,5.7863071120689655
2.41,9.81,7.77,1,kaggle_20k,0,1,8.827942887931036
3.03,8.62,8.46,10,kaggle_20k,0,1,7.7570711206896545
2.81,8.59,8.05,7,kaggle_20k,0,1,7.730074353448276
6.66,5.779999999999999,3.85,6,kaggle_20k,0,1,5.2013771551724135
8.22,7.82,3.72,5,kaggle_20k,0,1,7.037157327586207
4.0,10.53,9.83,4,kaggle_20k,0,1,9.475865301724138
2.18,3.35,6.38,1,kaggle_20k,0,1,3.01463900862069
3.76,8.61,8.13,1,kaggle_20k,0,1,7.748072198275861
5.69,10.04,7.77,2,kaggle_20k,0,1,9.034918103448275
6.81,9.73,3.31,1,kaggle_20k,0,1,8.75595150862069
5.72,7.939999999999999,6.48,5,kaggle_20k,0,1,7.145144396551723
2.94,6.33,6.65,4,kaggle_20k,0,1,5.696317887931034
9.22,12.13,8.66,4,kaggle_20k,0,1,10.915692887931035
4.66,1.28,9.74,9,kaggle_20k,0,1,1.1518620689655172
4.86,2.54,5.03,8,kaggle_20k,0,1,2.285726293103448
9.69,8.13,3.41,2,kaggle_20k,0,1,7.3161239224137935
8.75,10.78,6.33,9,kaggle_20k,0,1,9.700838362068964
8.16,1.71,3.21,2,kaggle_20k,1,1,1.5388157327586207
2.24,5.9,5.7,5,kaggle_20k,0,1,5.309364224137932
8.46,3.74,4.91,10,kaggle_20k,0,1,3.3655969827586207
4.83,8.93,4.7,3,kaggle_20k,0,1,8.03603771551724
2.49,3.96,3.01,6,kaggle_20k,0,1,3.563573275862069
9.91,5.109999999999999,4.75,3,kaggle_20k,0,1,4.5984493534482755
2.13,6.75,5.24,2,kaggle_20k,0,1,6.074272629310345
9.26,11.35,9.38,9,kaggle_20k,0,1,10.213776939655173
0.51,13.61,3.62,5,kaggle_20k,0,1,12.247533405172414
4.66,5.58,8.37,10,kaggle_20k,0,1,5.0213987068965515
0.78,8.79,8.07,2,kaggle_20k,0,1,7.910052801724137
9.17,8.530000000000001,5.28,7,kaggle_20k,0,1,7.676080818965518
1.7,10.06,9.35,6,kaggle_20k,0,1,9.052915948275862
6.89,7.43,7.59,9,kaggle_20k,0,1,6.686199353448275
6.5,5.76,3.68,2,kaggle_20k,0,1,5.183379310344828
