study_hrs,distraction_hrs,sleep_hrs,stress_level,source,is_productive
4.32,4.54,9.59,9,kaggle_20k,1
6.93,6.709999999999999,6.57,3,kaggle_20k,1
7.03,7.7,9.59,5,kaggle_20k,1
8.19,10.56,7.8,8,kaggle_20k,1
8.21,6.05,3.62,1,kaggle_20k,1
1.16,8.07,4.41,8,kaggle_20k,0
4.05,7.15,8.37,3,kaggle_20k,0
4.49,7.59,4.24,2,kaggle_20k,0
8.55,5.6,3.05,2,kaggle_20k,1
5.27,6.8500000000000005,3.78,5,kaggle_20k,0
5.14,11.07,6.34,8,kaggle_20k,0
5.76,8.31,4.14,10,kaggle_20k,1
1.71,6.709999999999999,3.32,1,kaggle_20k,0
5.87,4.2,8.21,5,kaggle_20k,1
5.74,7.6,9.8,9,kaggle_20k,0
7.67,5.13,9.85,2,kaggle_20k,1
6.52,7.1,9.3,10,kaggle_20k,1
9.57,4.57,3.13,8,kaggle_20k,1
1.26,12.8,4.68,10,kaggle_20k,0
7.83,5.01,3.96,4,kaggle_20k,1
7.64,8.940000000000001,7.48,8,kaggle_20k,0
3.06,9.4,8.95,3,kaggle_20k,1
7.14,8.89,7.0,9,kaggle_20k,1
6.76,7.04,5.43,6,kaggle_20k,1
3.34,8.43,9.38,7,kaggle_20k,0
7.38,4.54,6.54,8,kaggle_20k,1
9.34,1.96,4.22,6,kaggle_20k,1
3.4,1.7599999999999998,6.73,10,kaggle_20k,1
9.81,6.55,3.13,1,kaggle_20k,1
2.63,7.91,3.27,4,kaggle_20k,0
1.78,11.28,7.39,8,kaggle_20k,0
1.23,9.18,8.06,6,kaggle_20k,0
2.53,6.46,3.97,4,kaggle_20k,0
3.75,3.26,6.73,5,kaggle_20k,0
7.47,3.49,8.41,8,kaggle_20k,1
1.18,5.37,9.18,3,kaggle_20k,0
5.32,6.69,6.32,4,kaggle_20k,1
5.43,3.0700000000000003,3.86,1,kaggle_20k,0
2.67,2.74,3.48,7,kaggle_20k,0
0.93,6.61,9.0,2,kaggle_20k,0
2.64,8.73,3.54,6,kaggle_20k,0
2.69,8.42,8.72,10,kaggle_20k,0
7.04,11.870000000000001,6.06,10,kaggle_20k,0
2.72,11.17,6.06,4,kaggle_20k,0
3.73,9.88,6.63,8,kaggle_20k,0
0.95,3.45,3.95,1,kaggle_20k,0
6.43,9.42,8.2,2,kaggle_20k,1
5.0,7.6899999999999995,5.1,3,kaggle_20k,1
3.78,7.59,7.18,4,kaggle_20k,0
7.18,7.94,3.04,1,kaggle_20k,1
6.98,10.1,4.97,9,kaggle_20k,0
3.62,5.08,3.28,9,kaggle_20k,0
7.24,6.79,5.2,3,kaggle_20k,1
3.81,7.59,3.88,6,kaggle_20k,0
2.61,5.92,3.49,9,kaggle_20k,0
7.34,10.24,8.94,6,kaggle_20k,1
7.42,11.41,5.55,3,kaggle_20k,1
8.72,7.58,8.78,1,kaggle_20k,1
5.26,12.280000000000001,9.25,6,kaggle_20k,1
2.71,8.379999999999999,6.54,7,kaggle_20k,0
8.45,6.51,6.97,3,kaggle_20k,1
2.16,4.22,7.53,2,kaggle_20k,0
9.42,8.51,7.51,3,kaggle_20k,1
3.41,3.0200000000000005,6.71,1,kaggle_20k,1
0.68,13.61,7.16,3,kaggle_20k,0
2.27,1.98,6.09,9,kaggle_20k,0
4.44,5.79,9.41,2,kaggle_20k,1
1.02,10.98,8.05,5,kaggle_20k,1
4.39,5.43,5.2,8,kaggle_20k,0
2.43,9.65,5.35,3,kaggle_20k,0
0.68,5.85,6.19,2,kaggle_20k,0
3.34,7.23,3.22,9,kaggle_20k,1
2.65,7.25,9.94,3,kaggle_20k,0
4.49,3.46,6.27,7,kaggle_20k,0
7.71,9.0,8.43,3,kaggle_20k,1
5.34,0.72,4.11,2,kaggle_20k,1
7.8,7.6899999999999995,7.26,8,kaggle_20k,1
3.7,4.6899999999999995,5.67,3,kaggle_20k,0
0.63,7.619999999999999,9.23,8,kaggle_20k,0
9.26,8.36,9.53,9,kaggle_20k,1
3.49,6.32,7.37,4,kaggle_20k,0
5.51,2.9499999999999997,3.43,8,kaggle_20k,0
4.96,3.1,6.27,6,kaggle_20k,1
6.04,3.4699999999999998,3.12,2,kaggle_20k,0
8.91,8.51,6.63,9,kaggle_20k,1
8.74,6.390000000000001,6.51,7,kaggle_20k,1
9.82,6.050000000000001,5.92,8,kaggle_20k,1
5.52,10.8,5.36,2,kaggle_20k,1
9.26,1.42,7.05,10,kaggle_20k,1
5.08,10.94,4.24,1,kaggle_20k,1
0.92,4.55,3.18,9,kaggle_20k,0
1.89,9.08,8.51,8,kaggle_20k,0
3.67,7.54,8.5,5,kaggle_20k,0
7.39,11.280000000000001,7.06,8,kaggle_20k,1
1.27,6.220000000000001,8.81,5,kaggle_20k,0
3.93,5.95,6.59,3,kaggle_20k,0
9.83,4.15,3.05,5,kaggle_20k,1
7.96,8.71,4.04,7,kaggle_20k,0
5.93,5.57,6.22,4,kaggle_20k,1
1.09,9.469999999999999,9.04,4,kaggle_20k,1
0.64,11.01,4.58,10,kaggle_20k,0
1.5,12.45,3.24,8,kaggle_20k,0
3.61,3.97,5.89,4,kaggle_20k,0
6.26,4.84,3.47,6,kaggle_20k,0
2.38,6.4,6.85,10,kaggle_20k,0
0.99,6.529999999999999,3.39,2,kaggle_20k,0
1.36,8.3,3.12,6,kaggle_20k,0
4.55,10.54,9.6,1,kaggle_20k,0
7.84,6.01,7.66,3,kaggle_20k,1
8.3,4.25,3.84,2,kaggle_20k,1
3.26,4.720000000000001,6.89,5,kaggle_20k,0
6.8,7.42,4.81,9,kaggle_20k,1
4.23,8.17,8.33,9,kaggle_20k,0
9.74,9.37,8.7,5,kaggle_20k,1
4.35,8.23,6.55,10,kaggle_20k,0
4.26,1.0,5.87,7,kaggle_20k,0
5.26,3.92,5.22,3,kaggle_20k,1
0.74,6.34,3.23,5,kaggle_20k,0
4.47,7.44,6.93,7,kaggle_20k,0
8.37,8.219999999999999,6.56,7,kaggle_20k,1
6.31,4.05,4.49,4,kaggle_20k,0
9.71,10.52,6.72,3,kaggle_20k,1
3.59,3.58,6.27,1,kaggle_20k,0
2.03,10.02,4.82,9,kaggle_20k,0
7.63,4.28,8.2,1,kaggle_20k,1
0.91,9.04,4.72,10,kaggle_20k,0
2.02,2.13,6.16,3,kaggle_20k,0
5.32,2.75,6.73,2,kaggle_20k,0
7.66,7.720000000000001,8.68,5,kaggle_20k,1
6.21,9.75,5.94,8,kaggle_20k,1
9.95,9.82,4.45,10,kaggle_20k,1
6.72,5.42,3.1,5,kaggle_20k,1
7.39,8.77,4.76,6,kaggle_20k,1
9.94,6.33,8.25,10,kaggle_20k,1
6.13,9.3,8.74,10,kaggle_20k,1
7.29,8.629999999999999,7.2,7,kaggle_20k,0
3.33,9.370000000000001,9.64,5,kaggle_20k,0
5.6,3.39,6.66,7,kaggle_20k,0
9.16,7.71,6.36,5,kaggle_20k,1
8.61,5.4,8.83,4,kaggle_20k,1
3.41,4.78,4.17,3,kaggle_20k,1
3.89,6.33,3.11,10,kaggle_20k,0
8.54,6.42,9.17,2,kaggle_20k,1
3.2,8.65,6.74,1,kaggle_20k,0
8.93,10.27,8.21,10,kaggle_20k,1
7.85,11.09,7.4,7,kaggle_20k,1
1.95,3.05,7.65,2,kaggle_20k,0
7.34,8.59,7.11,6,kaggle_20k,1
8.43,7.8,8.08,8,kaggle_20k,1
1.87,7.43,3.79,6,kaggle_20k,0
4.84,4.39,4.76,6,kaggle_20k,0
8.69,13.29,6.35,5,kaggle_20k,1
2.39,10.61,8.02,2,kaggle_20k,0
4.77,7.35,5.16,7,kaggle_20k,1
6.32,11.43,8.65,4,kaggle_20k,1
1.42,7.85,3.46,3,kaggle_20k,0
2.51,7.08,8.54,1,kaggle_20k,1
4.93,6.18,7.89,2,kaggle_20k,0
4.05,2.36,3.46,1,kaggle_20k,0
3.59,6.85,3.22,8,kaggle_20k,0
0.75,3.92,8.88,2,kaggle_20k,1
9.32,9.25,4.01,5,kaggle_20k,0
8.78,4.98,4.77,7,kaggle_20k,1
4.23,1.5,9.27,2,kaggle_20k,0
2.22,8.129999999999999,5.4,10,kaggle_20k,0
1.16,5.53,6.71,5,kaggle_20k,0
1.67,2.36,3.22,5,kaggle_20k,0
6.22,6.9799999999999995,6.98,10,kaggle_20k,1
7.47,8.82,7.99,8,kaggle_20k,0
1.99,7.49,6.96,4,kaggle_20k,0
1.57,4.34,8.66,6,kaggle_20k,0
7.07,4.96,8.44,4,kaggle_20k,1
5.41,10.379999999999999,6.35,1,kaggle_20k,0
4.03,9.120000000000001,7.52,1,kaggle_20k,1
7.39,5.840000000000001,4.94,8,kaggle_20k,0
4.83,5.23,5.51,4,kaggle_20k,1
4.92,12.030000000000001,7.35,9,kaggle_20k,1
0.65,4.97,7.62,2,kaggle_20k,0
3.5,3.45,3.6,4,kaggle_20k,1
0.55,5.2,8.73,8,kaggle_20k,0
9.28,5.55,7.46,4,kaggle_20k,1
3.29,8.24,5.29,2,kaggle_20k,0
2.21,6.52,4.58,8,kaggle_20k,0
1.36,7.23,7.22,9,kaggle_20k,0
0.94,6.84,7.87,1,kaggle_20k,0
8.92,10.47,9.5,5,kaggle_20k,1
2.1,7.800000000000001,4.29,5,kaggle_20k,0
6.37,13.36,6.52,4,kaggle_20k,1
6.69,7.84,9.69,4,kaggle_20k,1
3.52,6.5,9.37,4,kaggle_20k,0
8.42,5.6,6.35,1,kaggle_20k,1
2.53,2.88,6.86,1,kaggle_20k,0
1.18,8.67,9.42,10,kaggle_20k,0
1.15,9.55,3.22,10,kaggle_20k,0
3.35,10.370000000000001,9.83,10,kaggle_20k,0
4.9,6.74,9.84,4,kaggle_20k,1
6.48,7.36,9.61,8,kaggle_20k,1
7.42,9.95,9.76,8,kaggle_20k,1
2.2,8.92,5.13,1,kaggle_20k,0
7.0,10.94,3.26,3,kaggle_20k,0
2.23,6.43,4.99,8,kaggle_20k,0
9.97,8.66,5.42,6,kaggle_20k,1
9.61,8.48,5.47,3,kaggle_20k,1
1.47,5.47,7.76,7,kaggle_20k,0
6.72,13.760000000000002,9.05,2,kaggle_20k,1
9.08,7.28,4.55,10,kaggle_20k,1
1.27,5.75,6.13,8,kaggle_20k,0
1.68,4.86,5.65,2,kaggle_20k,0
3.8,7.51,8.35,1,kaggle_20k,1
1.41,2.1,5.23,8,kaggle_20k,0
8.91,3.85,3.39,6,kaggle_20k,1
8.82,12.0,5.34,1,kaggle_20k,1
9.51,10.95,5.48,10,kaggle_20k,0
2.45,7.47,8.76,4,kaggle_20k,0
0.93,6.84,6.84,8,kaggle_20k,0
4.72,4.34,6.66,1,kaggle_20k,1
8.87,11.41,7.19,4,kaggle_20k,1
6.57,5.14,6.93,2,kaggle_20k,1
9.98,9.33,7.77,9,kaggle_20k,1
9.1,7.4399999999999995,9.33,8,kaggle_20k,1
4.23,9.12,9.13,9,kaggle_20k,1
0.88,6.24,6.47,10,kaggle_20k,0
0.55,4.19,8.93,10,kaggle_20k,0
6.62,8.350000000000001,9.04,8,kaggle_20k,1
9.2,6.13,8.53,10,kaggle_20k,1
4.72,6.99,3.29,9,kaggle_20k,0
8.81,10.27,7.63,6,kaggle_20k,1
5.88,6.960000000000001,5.19,9,kaggle_20k,0
1.43,4.65,9.11,10,kaggle_20k,0
8.08,8.98,4.99,8,kaggle_20k,0
5.18,10.49,9.43,1,kaggle_20k,1
0.99,7.69,7.31,9,kaggle_20k,0
8.24,7.199999999999999,7.52,1,kaggle_20k,1
7.7,11.75,9.21,9,kaggle_20k,1
4.84,6.89,9.9,6,kaggle_20k,1
0.68,4.47,5.16,8,kaggle_20k,0
3.8,6.5200000000000005,3.62,4,kaggle_20k,0
4.63,4.1,8.06,10,kaggle_20k,0
2.07,12.11,3.49,8,kaggle_20k,0
2.03,9.86,6.74,1,kaggle_20k,0
2.09,1.85,5.42,7,kaggle_20k,0
4.02,4.86,5.73,5,kaggle_20k,0
8.27,6.65,4.65,10,kaggle_20k,0
7.71,8.64,7.9,1,kaggle_20k,1
0.6,7.859999999999999,7.0,3,kaggle_20k,1
0.59,8.31,9.67,3,kaggle_20k,0
1.24,8.76,5.49,5,kaggle_20k,0
4.93,9.1,5.76,7,kaggle_20k,0
8.94,6.37,4.16,8,kaggle_20k,1
2.23,5.68,7.28,7,kaggle_20k,1
5.03,10.96,3.66,9,kaggle_20k,0
0.89,7.77,9.78,4,kaggle_20k,0
0.69,7.75,9.37,5,kaggle_20k,0
0.57,7.92,7.9,6,kaggle_20k,0
7.5,6.41,5.22,5,kaggle_20k,0
0.73,10.27,5.49,5,kaggle_20k,0
3.1,7.38,3.61,10,kaggle_20k,0
6.63,4.85,4.73,5,kaggle_20k,1
6.38,3.69,5.47,5,kaggle_20k,0
1.02,6.58,6.14,6,kaggle_20k,0
2.94,2.51,6.25,10,kaggle_20k,0
6.57,6.79,9.2,1,kaggle_20k,1
4.23,7.13,6.15,7,kaggle_20k,1
4.93,5.39,9.7,6,kaggle_20k,1
2.47,7.93,3.59,8,kaggle_20k,0
0.86,8.55,4.48,9,kaggle_20k,0
3.78,2.04,5.72,8,kaggle_20k,0
6.99,2.91,9.22,3,kaggle_20k,1
7.78,7.379999999999999,3.86,9,kaggle_20k,0
6.13,0.28,5.49,2,kaggle_20k,1
4.24,7.95,3.79,9,kaggle_20k,0
6.04,5.470000000000001,8.42,1,kaggle_20k,0
7.2,6.8100000000000005,4.98,2,kaggle_20k,0
7.68,9.13,6.04,5,kaggle_20k,1
1.4,6.93,8.72,7,kaggle_20k,0
8.13,7.5600000000000005,4.17,2,kaggle_20k,1
1.1,7.57,9.63,2,kaggle_20k,0
8.77,6.73,5.76,2,kaggle_20k,1
4.23,6.390000000000001,5.31,3,kaggle_20k,0
5.7,7.7,4.34,8,kaggle_20k,0
3.25,5.050000000000001,6.27,10,kaggle_20k,0
4.55,6.25,9.86,6,kaggle_20k,1
8.53,9.09,6.44,3,kaggle_20k,1
3.31,6.72,6.16,4,kaggle_20k,0
5.86,11.07,3.05,1,kaggle_20k,1
6.65,12.030000000000001,5.01,8,kaggle_20k,0
1.89,6.41,4.6,4,kaggle_20k,0
7.89,2.04,3.27,5,kaggle_20k,1
9.99,9.100000000000001,6.12,2,kaggle_20k,1
1.97,8.62,3.95,6,kaggle_20k,0
7.79,6.9,6.52,6,kaggle_20k,0
1.9,2.96,6.18,5,kaggle_20k,0
9.53,1.9500000000000002,4.56,1,kaggle_20k,1
4.4,11.36,8.59,6,kaggle_20k,1
9.81,10.709999999999999,9.49,6,kaggle_20k,1
1.15,8.96,3.94,6,kaggle_20k,0
8.01,9.690000000000001,3.68,3,kaggle_20k,0
5.0,8.56,5.41,6,kaggle_20k,0
3.25,13.59,7.27,7,kaggle_20k,1
7.6,3.0300000000000002,7.42,5,kaggle_20k,1
6.54,9.530000000000001,7.37,10,kaggle_20k,1
9.08,4.4399999999999995,7.03,7,kaggle_20k,1
2.86,2.92,5.7,7,kaggle_20k,0
9.43,8.5,8.47,7,kaggle_20k,1
6.6,7.23,9.67,3,kaggle_20k,1
4.78,6.640000000000001,7.13,9,kaggle_20k,0
1.0,3.34,4.54,5,kaggle_20k,0
7.77,6.1,6.93,6,kaggle_20k,1
8.65,1.05,8.29,5,kaggle_20k,1
8.19,2.9,8.81,1,kaggle_20k,1
7.49,5.7,8.03,3,kaggle_20k,1
9.71,10.25,9.23,6,kaggle_20k,1
8.57,8.540000000000001,9.66,6,kaggle_20k,1
9.31,4.65,6.44,6,kaggle_20k,1
7.44,3.34,6.79,9,kaggle_20k,1
8.29,5.42,5.36,5,kaggle_20k,1
3.25,5.49,7.61,6,kaggle_20k,0
6.85,9.780000000000001,7.17,2,kaggle_20k,1
2.45,8.879999999999999,4.25,9,kaggle_20k,0
1.16,5.66,7.86,4,kaggle_20k,0
6.0,8.08,8.64,6,kaggle_20k,0
7.94,3.6999999999999997,4.27,6,kaggle_20k,0
1.29,3.1,4.15,8,kaggle_20k,0
2.22,6.37,7.47,6,kaggle_20k,0
1.38,3.33,3.81,8,kaggle_20k,0
6.52,10.969999999999999,8.67,3,kaggle_20k,0
1.26,3.5999999999999996,7.5,2,kaggle_20k,0
1.39,4.0,3.23,8,kaggle_20k,0
3.01,0.13,8.39,2,kaggle_20k,0
3.07,6.98,6.57,4,kaggle_20k,0
5.8,9.27,6.47,8,kaggle_20k,0
0.81,3.5599999999999996,5.18,4,kaggle_20k,0
6.35,9.54,4.98,7,kaggle_20k,1
4.41,11.870000000000001,6.5,7,kaggle_20k,1
2.2,3.7199999999999998,3.02,10,kaggle_20k,0
6.71,9.75,8.57,9,kaggle_20k,1
3.63,7.39,8.49,8,kaggle_20k,0
8.36,6.54,8.15,1,kaggle_20k,1
9.9,8.44,7.22,1,kaggle_20k,1
7.9,11.379999999999999,5.07,3,kaggle_20k,1
7.56,11.77,7.61,8,kaggle_20k,1
3.87,2.3400000000000003,3.9,6,kaggle_20k,0
5.58,7.119999999999999,4.84,1,kaggle_20k,0
1.0,4.9799999999999995,3.32,6,kaggle_20k,0
7.41,5.76,9.02,1,kaggle_20k,1
6.91,8.35,8.8,1,kaggle_20k,1
3.06,9.76,6.16,8,kaggle_20k,0
5.57,5.51,6.06,1,kaggle_20k,1
6.95,2.25,9.48,8,kaggle_20k,1
3.99,9.38,7.73,3,kaggle_20k,0
7.39,9.56,7.97,1,kaggle_20k,1
8.07,4.33,5.51,2,kaggle_20k,1
2.62,3.26,5.04,1,kaggle_20k,0
3.36,10.04,3.8,6,kaggle_20k,0
4.31,10.0,3.51,2,kaggle_20k,1
2.74,7.869999999999999,9.34,8,kaggle_20k,1
7.87,4.85,9.34,10,kaggle_20k,0
5.93,9.29,4.59,4,kaggle_20k,1
4.11,0.65,3.26,1,kaggle_20k,0
0.65,6.07,5.43,4,kaggle_20k,0
3.6,9.09,9.66,1,kaggle_20k,1
8.45,4.79,5.14,5,kaggle_20k,1
7.56,4.25,9.06,4,kaggle_20k,1
1.14,2.8899999999999997,8.71,7,kaggle_20k,0
8.11,5.890000000000001,9.61,3,kaggle_20k,1
2.2,11.39,6.48,9,kaggle_20k,0
9.88,5.9799999999999995,9.45,3,kaggle_20k,1
8.75,12.92,8.19,1,kaggle_20k,1
9.18,3.44,9.08,7,kaggle_20k,1
7.81,3.22,8.13,2,kaggle_20k,1
7.25,11.68,6.23,5,kaggle_20k,1
2.82,6.41,9.43,10,kaggle_20k,0
6.07,9.41,8.6,3,kaggle_20k,1
7.12,2.46,7.49,7,kaggle_20k,0
3.24,6.07,6.38,2,kaggle_20k,1
4.28,7.83,3.66,4,kaggle_20k,0
9.5,7.09,8.71,6,kaggle_20k,1
4.38,6.81,5.91,9,kaggle_20k,0
3.5,10.24,5.52,3,kaggle_20k,0
1.52,8.31,4.61,9,kaggle_20k,0
3.74,7.79,6.79,4,kaggle_20k,0
6.32,3.95,8.81,2,kaggle_20k,1
1.9,7.6,5.03,3,kaggle_20k,0
6.25,7.15,9.44,7,kaggle_20k,1
7.54,9.559999999999999,5.78,7,kaggle_20k,1
7.8,2.6,9.79,8,kaggle_20k,1
9.86,4.74,7.74,2,kaggle_20k,1
4.63,5.34,5.57,4,kaggle_20k,0
0.81,7.6,9.89,7,kaggle_20k,0
8.62,4.359999999999999,7.16,1,kaggle_20k,1
1.29,1.2,8.38,3,kaggle_20k,0
8.69,5.66,6.16,4,kaggle_20k,1
9.84,10.45,3.84,8,kaggle_20k,1
9.11,4.1899999999999995,9.75,3,kaggle_20k,1
9.66,2.98,5.25,9,kaggle_20k,1
0.72,4.71,9.43,7,kaggle_20k,0
0.61,8.78,9.35,8,kaggle_20k,0
2.5,9.75,3.66,10,kaggle_20k,0
8.09,1.23,3.8,3,kaggle_20k,1
1.35,8.86,7.28,10,kaggle_20k,0
7.59,12.34,3.25,6,kaggle_20k,0
0.62,8.440000000000001,5.95,9,kaggle_20k,0
7.45,12.82,6.69,6,kaggle_20k,1
2.88,11.120000000000001,4.38,9,kaggle_20k,0
4.68,12.7,8.39,6,kaggle_20k,1
9.78,10.879999999999999,6.02,10,kaggle_20k,1
5.74,6.49,5.96,8,kaggle_20k,0
1.21,7.71,4.64,8,kaggle_20k,0
8.79,11.26,9.21,4,kaggle_20k,1
3.57,8.02,3.08,10,kaggle_20k,0
6.06,8.129999999999999,3.05,3,kaggle_20k,1
7.26,7.8999999999999995,9.97,6,kaggle_20k,1
7.89,5.68,3.15,10,kaggle_20k,0
4.61,3.77,4.09,2,kaggle_20k,0
7.84,4.87,9.18,8,kaggle_20k,1
1.61,7.18,7.31,1,kaggle_20k,0
5.49,10.16,7.37,7,kaggle_20k,0
0.71,8.41,6.33,4,kaggle_20k,0
4.36,9.649999999999999,4.05,7,kaggle_20k,0
3.97,5.9799999999999995,5.57,8,kaggle_20k,0
9.79,1.04,8.03,8,kaggle_20k,1
4.28,7.9799999999999995,6.4,6,kaggle_20k,1
9.12,9.49,8.11,1,kaggle_20k,1
4.64,3.02,3.05,10,kaggle_20k,0
5.57,13.17,7.59,6,kaggle_20k,1
3.83,4.5600000000000005,7.15,5,kaggle_20k,0
6.58,4.66,9.82,2,kaggle_20k,1
7.52,4.340000000000001,9.35,2,kaggle_20k,1
8.02,8.91,7.2,10,kaggle_20k,1
7.09,6.51,7.03,6,kaggle_20k,0
3.63,10.06,3.65,1,kaggle_20k,0
3.64,4.95,9.59,8,kaggle_20k,1
3.81,2.4699999999999998,7.95,2,kaggle_20k,0
0.86,5.71,6.52,8,kaggle_20k,0
9.46,10.24,9.0,1,kaggle_20k,1
2.36,2.3699999999999997,8.11,7,kaggle_20k,0
2.01,10.24,6.94,3,kaggle_20k,0
5.75,8.83,6.77,4,kaggle_20k,1
0.95,4.75,9.48,4,kaggle_20k,0
8.46,9.42,8.59,2,kaggle_20k,1
8.82,6.9399999999999995,5.82,6,kaggle_20k,1
4.28,4.46,7.4,2,kaggle_20k,1
9.73,6.72,4.37,5,kaggle_20k,1
3.58,11.25,9.53,8,kaggle_20k,0
2.97,3.69,7.87,10,kaggle_20k,1
9.9,11.51,9.72,9,kaggle_20k,1
2.88,3.42,5.04,9,kaggle_20k,0
4.72,7.970000000000001,5.21,1,kaggle_20k,1
6.31,7.32,8.82,6,kaggle_20k,1
3.56,2.49,4.83,2,kaggle_20k,0
4.15,8.280000000000001,5.5,3,kaggle_20k,0
7.35,4.83,9.19,3,kaggle_20k,1
7.37,9.780000000000001,6.62,9,kaggle_20k,1
8.13,9.32,5.1,9,kaggle_20k,1
6.14,4.95,5.87,6,kaggle_20k,0
2.72,8.23,7.98,7,kaggle_20k,0
3.66,7.640000000000001,4.11,9,kaggle_20k,0
9.06,5.119999999999999,9.74,2,kaggle_20k,1
7.47,9.290000000000001,6.45,5,kaggle_20k,1
1.34,12.43,8.35,9,kaggle_20k,0
7.66,4.25,7.91,3,kaggle_20k,1
3.64,12.48,7.77,2,kaggle_20k,1
0.72,10.32,5.94,2,kaggle_20k,0
5.1,7.87,3.3,9,kaggle_20k,0
8.89,4.74,8.19,1,kaggle_20k,1
4.72,10.66,9.68,4,kaggle_20k,1
9.89,6.14,6.54,9,kaggle_20k,1
2.19,8.45,9.68,8,kaggle_20k,0
3.83,8.06,6.74,7,kaggle_20k,0
0.66,5.85,4.17,6,kaggle_20k,0
0.98,5.58,4.68,3,kaggle_20k,0
3.87,2.4000000000000004,9.05,1,kaggle_20k,1
5.52,7.34,7.35,7,kaggle_20k,1
2.75,3.29,5.9,7,kaggle_20k,0
2.08,3.96,8.6,8,kaggle_20k,0
4.5,3.83,7.49,1,kaggle_20k,1
2.12,6.2,9.11,2,kaggle_20k,0
6.49,7.13,9.8,9,kaggle_20k,1
9.58,7.21,7.56,7,kaggle_20k,1
8.16,4.27,9.8,2,kaggle_20k,1
2.54,7.2,6.29,3,kaggle_20k,1
9.54,5.15,8.88,7,kaggle_20k,1
7.64,3.41,9.35,5,kaggle_20k,1
1.97,8.52,3.32,9,kaggle_20k,0
6.0,4.1899999999999995,9.06,3,kaggle_20k,1
9.68,6.76,5.86,5,kaggle_20k,1
1.42,8.62,5.79,8,kaggle_20k,0
3.07,8.870000000000001,8.47,4,kaggle_20k,1
4.05,7.13,4.72,1,kaggle_20k,0
1.6,5.92,3.22,4,kaggle_20k,0
3.34,5.43,4.9,8,kaggle_20k,0
7.08,11.09,7.54,3,kaggle_20k,1
5.03,8.86,9.67,3,kaggle_20k,1
4.5,7.609999999999999,5.77,9,kaggle_20k,0
4.6,3.43,8.58,1,kaggle_20k,1
7.72,6.75,4.4,4,kaggle_20k,0
9.92,3.17,8.96,5,kaggle_20k,1
6.09,7.4,8.36,6,kaggle_20k,1
7.64,5.64,6.14,5,kaggle_20k,1
4.04,7.859999999999999,9.26,9,kaggle_20k,0
8.68,8.43,3.27,4,kaggle_20k,1
4.49,4.67,8.5,9,kaggle_20k,0
9.38,10.08,3.25,5,kaggle_20k,1
7.56,1.59,9.05,6,kaggle_20k,1
7.22,3.35,4.24,8,kaggle_20k,0
3.26,1.25,3.27,3,kaggle_20k,0
8.06,3.44,5.16,3,kaggle_20k,1
1.5,12.58,4.25,3,kaggle_20k,0
5.61,6.93,7.56,10,kaggle_20k,1
7.49,5.44,6.31,2,kaggle_20k,1
8.89,7.34,3.91,8,kaggle_20k,1
5.91,11.45,9.41,4,kaggle_20k,1
2.95,1.92,5.57,8,kaggle_20k,0
8.56,2.89,4.98,8,kaggle_20k,1
7.8,3.0300000000000002,7.89,7,kaggle_20k,1
1.96,6.44,5.75,5,kaggle_20k,0
8.79,4.66,4.02,4,kaggle_20k,1
9.62,6.4399999999999995,7.08,2,kaggle_20k,1
5.61,4.8100000000000005,3.21,4,kaggle_20k,1
0.86,5.6899999999999995,7.39,3,kaggle_20k,0
9.2,4.51,9.07,10,kaggle_20k,1
1.67,3.31,4.83,5,kaggle_20k,0
6.51,6.35,8.97,6,kaggle_20k,1
4.31,8.14,4.72,7,kaggle_20k,0
9.92,10.39,4.42,4,kaggle_20k,1
9.21,10.74,8.01,7,kaggle_20k,1
7.95,5.07,3.46,2,kaggle_20k,0
2.39,5.76,3.28,1,kaggle_20k,0
7.14,7.130000000000001,6.19,3,kaggle_20k,1
5.94,7.8500000000000005,3.24,3,kaggle_20k,0
1.79,5.95,6.48,3,kaggle_20k,0
8.05,5.99,7.55,9,kaggle_20k,0
1.32,10.94,4.6,6,kaggle_20k,0
5.08,0.95,9.29,10,kaggle_20k,0
4.55,9.66,4.4,8,kaggle_20k,0
8.16,5.63,4.66,9,kaggle_20k,0
4.56,13.42,9.39,7,kaggle_20k,1
7.1,4.16,7.81,2,kaggle_20k,1
5.04,5.07,6.7,2,kaggle_20k,0
6.03,7.0600000000000005,5.31,3,kaggle_20k,1
2.79,7.67,8.38,4,kaggle_20k,0
2.42,9.19,7.12,3,kaggle_20k,0
7.24,6.56,5.39,1,kaggle_20k,1
1.66,7.3100000000000005,8.78,8,kaggle_20k,0
2.17,7.34,8.56,8,kaggle_20k,0
9.44,7.43,9.59,8,kaggle_20k,1
2.91,5.75,9.96,6,kaggle_20k,0
3.57,4.6899999999999995,3.08,2,kaggle_20k,0
6.52,3.7699999999999996,5.24,9,kaggle_20k,1
4.68,9.190000000000001,4.35,7,kaggle_20k,1
5.81,5.67,4.5,8,kaggle_20k,1
1.87,12.129999999999999,9.05,6,kaggle_20k,0
6.89,6.78,9.82,1,kaggle_20k,1
1.99,11.58,9.58,5,kaggle_20k,1
7.6,9.01,7.88,5,kaggle_20k,1
5.47,4.029999999999999,6.88,5,kaggle_20k,0
8.25,9.82,7.47,9,kaggle_20k,1
2.14,4.14,8.99,8,kaggle_20k,0
4.09,0.8999999999999999,3.05,5,kaggle_20k,0
8.54,3.1799999999999997,6.0,7,kaggle_20k,1
